ticker,date,year_quarter,close
PFE,2023-11-20 00:00:00-05:00,2023-Q4,28.74301528930664
PFE,2023-11-27 00:00:00-05:00,2023-Q4,27.244609832763672
PFE,2023-12-04 00:00:00-05:00,2023-Q4,27.122098922729492
PFE,2023-12-11 00:00:00-05:00,2023-Q4,25.095951080322266
PFE,2023-12-18 00:00:00-05:00,2023-Q4,26.763986587524414
PFE,2023-12-25 00:00:00-05:00,2023-Q4,27.13152313232422
PFE,2024-01-01 00:00:00-05:00,2024-Q1,27.772348403930664
PFE,2024-01-08 00:00:00-05:00,2024-Q1,27.04670524597168
PFE,2024-01-15 00:00:00-05:00,2024-Q1,26.650901794433594
PFE,2024-01-22 00:00:00-05:00,2024-Q1,25.887561798095703
PFE,2024-01-29 00:00:00-05:00,2024-Q1,25.760578155517578
PFE,2024-02-05 00:00:00-05:00,2024-Q1,26.36322021484375
PFE,2024-02-12 00:00:00-05:00,2024-Q1,26.420616149902344
PFE,2024-02-19 00:00:00-05:00,2024-Q1,26.554534912109375
PFE,2024-02-26 00:00:00-05:00,2024-Q1,25.435340881347656
PFE,2024-03-04 00:00:00-05:00,2024-Q1,26.037982940673828
PFE,2024-03-11 00:00:00-04:00,2024-Q1,26.72671890258789
PFE,2024-03-18 00:00:00-04:00,2024-Q1,26.171905517578125
PFE,2024-03-25 00:00:00-04:00,2024-Q1,26.54496955871582
PFE,2024-04-01 00:00:00-04:00,2024-Q2,25.502300262451172
PFE,2024-04-08 00:00:00-04:00,2024-Q2,24.737041473388672
PFE,2024-04-15 00:00:00-04:00,2024-Q2,24.870960235595703
PFE,2024-04-22 00:00:00-04:00,2024-Q2,24.297016143798828
PFE,2024-04-29 00:00:00-04:00,2024-Q2,26.60236358642578
PFE,2024-05-06 00:00:00-04:00,2024-Q2,26.79368019104004
PFE,2024-05-13 00:00:00-04:00,2024-Q2,27.809480667114258
PFE,2024-05-20 00:00:00-04:00,2024-Q2,28.042518615722656
PFE,2024-05-27 00:00:00-04:00,2024-Q2,27.828899383544922
PFE,2024-06-03 00:00:00-04:00,2024-Q2,27.751220703125
PFE,2024-06-10 00:00:00-04:00,2024-Q2,26.73166847229004
PFE,2024-06-17 00:00:00-04:00,2024-Q2,26.935579299926758
PFE,2024-06-24 00:00:00-04:00,2024-Q2,27.168617248535156
PFE,2024-07-01 00:00:00-04:00,2024-Q3,27.236587524414062
PFE,2024-07-08 00:00:00-04:00,2024-Q3,28.08135986328125
PFE,2024-07-15 00:00:00-04:00,2024-Q3,29.10091209411621
PFE,2024-07-22 00:00:00-04:00,2024-Q3,29.87771224975586
PFE,2024-07-29 00:00:00-04:00,2024-Q3,29.964574813842773
PFE,2024-08-05 00:00:00-04:00,2024-Q3,28.113327026367188
PFE,2024-08-12 00:00:00-04:00,2024-Q3,27.867151260375977
PFE,2024-08-19 00:00:00-04:00,2024-Q3,28.457975387573242
PFE,2024-08-26 00:00:00-04:00,2024-Q3,28.566293716430664
PFE,2024-09-02 00:00:00-04:00,2024-Q3,28.1231746673584
PFE,2024-09-09 00:00:00-04:00,2024-Q3,28.822317123413086
PFE,2024-09-16 00:00:00-04:00,2024-Q3,28.970022201538086
PFE,2024-09-23 00:00:00-04:00,2024-Q3,28.645069122314453
UNH,2023-07-31 00:00:00-04:00,2023-Q3,493.2691345214844
UNH,2023-08-07 00:00:00-04:00,2023-Q3,498.4497375488281
UNH,2023-08-14 00:00:00-04:00,2023-Q3,489.05987548828125
UNH,2023-08-21 00:00:00-04:00,2023-Q3,479.91522216796875
UNH,2023-08-28 00:00:00-04:00,2023-Q3,467.27764892578125
UNH,2023-09-04 00:00:00-04:00,2023-Q3,471.7223815917969
UNH,2023-09-11 00:00:00-04:00,2023-Q3,479.39984130859375
UNH,2023-09-18 00:00:00-04:00,2023-Q3,498.5088195800781
UNH,2023-09-25 00:00:00-04:00,2023-Q3,496.6274719238281
UNH,2023-10-02 00:00:00-04:00,2023-Q4,516.9381713867188
UNH,2023-10-09 00:00:00-04:00,2023-Q4,531.309326171875
UNH,2023-10-16 00:00:00-04:00,2023-Q4,519.1248779296875
UNH,2023-10-23 00:00:00-04:00,2023-Q4,516.7904663085938
UNH,2023-10-30 00:00:00-04:00,2023-Q4,522.9368286132812
UNH,2023-11-06 00:00:00-05:00,2023-Q4,533.09228515625
UNH,2023-11-13 00:00:00-05:00,2023-Q4,528.2459716796875
UNH,2023-11-20 00:00:00-05:00,2023-Q4,538.8938598632812
UNH,2023-11-27 00:00:00-05:00,2023-Q4,538.952880859375
UNH,2023-12-04 00:00:00-05:00,2023-Q4,543.3712158203125
UNH,2023-12-11 00:00:00-05:00,2023-Q4,524.938232421875
UNH,2023-12-18 00:00:00-05:00,2023-Q4,514.2540283203125
UNH,2023-12-25 00:00:00-05:00,2023-Q4,520.34228515625
UNH,2024-01-01 00:00:00-05:00,2024-Q1,531.1253662109375
UNH,2024-01-08 00:00:00-05:00,2024-Q1,515.4401245117188
UNH,2024-01-15 00:00:00-05:00,2024-Q1,497.6990051269531
UNH,2024-01-22 00:00:00-05:00,2024-Q1,497.3432312011719
UNH,2024-01-29 00:00:00-05:00,2024-Q1,504.2914123535156
UNH,2024-02-05 00:00:00-05:00,2024-Q1,512.1883544921875
UNH,2024-02-12 00:00:00-05:00,2024-Q1,515.4796142578125
UNH,2024-02-19 00:00:00-05:00,2024-Q1,521.1033935546875
UNH,2024-02-26 00:00:00-05:00,2024-Q1,483.8323059082031
UNH,2024-03-04 00:00:00-05:00,2024-Q1,471.023193359375
UNH,2024-03-11 00:00:00-04:00,2024-Q1,487.0196533203125
UNH,2024-03-18 00:00:00-04:00,2024-Q1,486.27545166015625
UNH,2024-03-25 00:00:00-04:00,2024-Q1,490.86962890625
UNH,2024-04-01 00:00:00-04:00,2024-Q2,452.2112731933594
UNH,2024-04-08 00:00:00-04:00,2024-Q2,435.7993469238281
UNH,2024-04-15 00:00:00-04:00,2024-Q2,497.2498474121094
UNH,2024-04-22 00:00:00-04:00,2024-Q2,491.51458740234375
UNH,2024-04-29 00:00:00-04:00,2024-Q2,488.6370544433594
UNH,2024-05-06 00:00:00-04:00,2024-Q2,508.8393859863281
UNH,2024-05-13 00:00:00-04:00,2024-Q2,520.56787109375
UNH,2024-05-20 00:00:00-04:00,2024-Q2,504.2353210449219
UNH,2024-05-27 00:00:00-04:00,2024-Q2,491.5343933105469
UNH,2024-06-03 00:00:00-04:00,2024-Q2,486.8906555175781
UNH,2024-06-10 00:00:00-04:00,2024-Q2,493.2708740234375
UNH,2024-06-17 00:00:00-04:00,2024-Q2,478.8533630371094
UNH,2024-06-24 00:00:00-04:00,2024-Q2,507.4605712890625
UNH,2024-07-01 00:00:00-04:00,2024-Q3,486.2856750488281
UNH,2024-07-08 00:00:00-04:00,2024-Q3,509.7225341796875
UNH,2024-07-15 00:00:00-04:00,2024-Q3,563.3324584960938
UNH,2024-07-22 00:00:00-04:00,2024-Q3,567.7069091796875
UNH,2024-07-29 00:00:00-04:00,2024-Q3,587.7459106445312
UNH,2024-08-05 00:00:00-04:00,2024-Q3,556.78564453125
UNH,2024-08-12 00:00:00-04:00,2024-Q3,575.6387939453125
UNH,2024-08-19 00:00:00-04:00,2024-Q3,582.4447021484375
UNH,2024-08-26 00:00:00-04:00,2024-Q3,588.1145629882812
UNH,2024-09-02 00:00:00-04:00,2024-Q3,594.77099609375
UNH,2024-09-09 00:00:00-04:00,2024-Q3,592.2200317382812
UNH,2024-09-16 00:00:00-04:00,2024-Q3,572.96826171875
UNH,2024-09-23 00:00:00-04:00,2024-Q3,581.8499755859375
MRK,2023-07-31 00:00:00-04:00,2023-Q3,101.59510803222656
MRK,2023-08-07 00:00:00-04:00,2023-Q3,103.95599365234375
MRK,2023-08-14 00:00:00-04:00,2023-Q3,105.65890502929688
MRK,2023-08-21 00:00:00-04:00,2023-Q3,106.63616180419922
MRK,2023-08-28 00:00:00-04:00,2023-Q3,106.27816009521484
MRK,2023-09-04 00:00:00-04:00,2023-Q3,105.51377868652344
MRK,2023-09-11 00:00:00-04:00,2023-Q3,104.03339385986328
MRK,2023-09-18 00:00:00-04:00,2023-Q3,103.59310150146484
MRK,2023-09-25 00:00:00-04:00,2023-Q3,100.2906723022461
MRK,2023-10-02 00:00:00-04:00,2023-Q4,101.19664001464844
MRK,2023-10-09 00:00:00-04:00,2023-Q4,101.32329559326172
MRK,2023-10-16 00:00:00-04:00,2023-Q4,100.01790618896484
MRK,2023-10-23 00:00:00-04:00,2023-Q4,100.16403198242188
MRK,2023-10-30 00:00:00-04:00,2023-Q4,100.70954895019531
MRK,2023-11-06 00:00:00-05:00,2023-Q4,98.7709732055664
MRK,2023-11-13 00:00:00-05:00,2023-Q4,99.12167358398438
MRK,2023-11-20 00:00:00-05:00,2023-Q4,99.23857116699219
MRK,2023-11-27 00:00:00-05:00,2023-Q4,100.78749084472656
MRK,2023-12-04 00:00:00-05:00,2023-Q4,101.07000732421875
MRK,2023-12-11 00:00:00-05:00,2023-Q4,102.39488220214844
MRK,2023-12-18 00:00:00-05:00,2023-Q4,105.67767333984375
MRK,2023-12-25 00:00:00-05:00,2023-Q4,106.97288513183594
MRK,2024-01-01 00:00:00-05:00,2024-Q1,115.01891326904297
MRK,2024-01-08 00:00:00-05:00,2024-Q1,116.40243530273438
MRK,2024-01-15 00:00:00-05:00,2024-Q1,116.65755462646484
MRK,2024-01-22 00:00:00-05:00,2024-Q1,118.55131530761719
MRK,2024-01-29 00:00:00-05:00,2024-Q1,124.0363540649414
MRK,2024-02-05 00:00:00-05:00,2024-Q1,123.09437561035156
MRK,2024-02-12 00:00:00-05:00,2024-Q1,125.39043426513672
MRK,2024-02-19 00:00:00-05:00,2024-Q1,127.0192642211914
MRK,2024-02-26 00:00:00-05:00,2024-Q1,124.57601928710938
MRK,2024-03-04 00:00:00-05:00,2024-Q1,121.18099212646484
MRK,2024-03-11 00:00:00-04:00,2024-Q1,119.23817443847656
MRK,2024-03-18 00:00:00-04:00,2024-Q1,122.2952651977539
MRK,2024-03-25 00:00:00-04:00,2024-Q1,130.2935791015625
MRK,2024-04-01 00:00:00-04:00,2024-Q2,126.38330078125
MRK,2024-04-08 00:00:00-04:00,2024-Q2,124.16154479980469
MRK,2024-04-15 00:00:00-04:00,2024-Q2,124.20104217529297
MRK,2024-04-22 00:00:00-04:00,2024-Q2,129.55300903320312
MRK,2024-04-29 00:00:00-04:00,2024-Q2,125.9093246459961
MRK,2024-05-06 00:00:00-04:00,2024-Q2,128.42730712890625
MRK,2024-05-13 00:00:00-04:00,2024-Q2,129.5431365966797
MRK,2024-05-20 00:00:00-04:00,2024-Q2,127.8644790649414
MRK,2024-05-27 00:00:00-04:00,2024-Q2,123.96405792236328
MRK,2024-06-03 00:00:00-04:00,2024-Q2,129.0296630859375
MRK,2024-06-10 00:00:00-04:00,2024-Q2,127.8545913696289
MRK,2024-06-17 00:00:00-04:00,2024-Q2,129.07904052734375
MRK,2024-06-24 00:00:00-04:00,2024-Q2,122.97723388671875
MRK,2024-07-01 00:00:00-04:00,2024-Q3,125.60961151123047
MRK,2024-07-08 00:00:00-04:00,2024-Q3,126.9109115600586
MRK,2024-07-15 00:00:00-04:00,2024-Q3,124.93413543701172
MRK,2024-07-22 00:00:00-04:00,2024-Q3,124.42752838134766
MRK,2024-07-29 00:00:00-04:00,2024-Q3,114.43437957763672
MRK,2024-08-05 00:00:00-04:00,2024-Q3,113.78870391845703
MRK,2024-08-12 00:00:00-04:00,2024-Q3,112.91455078125
MRK,2024-08-19 00:00:00-04:00,2024-Q3,115.82508087158203
MRK,2024-08-26 00:00:00-04:00,2024-Q3,117.66278076171875
MRK,2024-09-02 00:00:00-04:00,2024-Q3,117.05683135986328
MRK,2024-09-09 00:00:00-04:00,2024-Q3,115.08999633789062
MRK,2024-09-16 00:00:00-04:00,2024-Q3,116.39128875732422
MRK,2024-09-23 00:00:00-04:00,2024-Q3,113.69000244140625
ABBV,2023-07-31 00:00:00-04:00,2023-Q3,141.1077423095703
ABBV,2023-08-07 00:00:00-04:00,2023-Q3,145.35826110839844
ABBV,2023-08-14 00:00:00-04:00,2023-Q3,143.40972900390625
ABBV,2023-08-21 00:00:00-04:00,2023-Q3,140.11434936523438
ABBV,2023-08-28 00:00:00-04:00,2023-Q3,141.55667114257812
ABBV,2023-09-04 00:00:00-04:00,2023-Q3,142.33993530273438
ABBV,2023-09-11 00:00:00-04:00,2023-Q3,145.3009490966797
ABBV,2023-09-18 00:00:00-04:00,2023-Q3,145.89315795898438
ABBV,2023-09-25 00:00:00-04:00,2023-Q3,142.3781280517578
ABBV,2023-10-02 00:00:00-04:00,2023-Q4,141.5948944091797
ABBV,2023-10-09 00:00:00-04:00,2023-Q4,141.3274383544922
ABBV,2023-10-16 00:00:00-04:00,2023-Q4,141.07305908203125
ABBV,2023-10-23 00:00:00-04:00,2023-Q4,134.03048706054688
ABBV,2023-10-30 00:00:00-04:00,2023-Q4,136.43267822265625
ABBV,2023-11-06 00:00:00-05:00,2023-Q4,133.70249938964844
ABBV,2023-11-13 00:00:00-05:00,2023-Q4,133.42271423339844
ABBV,2023-11-20 00:00:00-05:00,2023-Q4,133.77967834472656
ABBV,2023-11-27 00:00:00-05:00,2023-Q4,138.35250854492188
ABBV,2023-12-04 00:00:00-05:00,2023-Q4,144.0155029296875
ABBV,2023-12-11 00:00:00-05:00,2023-Q4,148.6076202392578
ABBV,2023-12-18 00:00:00-05:00,2023-Q4,149.47589111328125
ABBV,2023-12-25 00:00:00-05:00,2023-Q4,149.5048370361328
ABBV,2024-01-01 00:00:00-05:00,2024-Q1,156.42198181152344
ABBV,2024-01-08 00:00:00-05:00,2024-Q1,156.6728057861328
ABBV,2024-01-15 00:00:00-05:00,2024-Q1,160.47796630859375
ABBV,2024-01-22 00:00:00-05:00,2024-Q1,160.1175994873047
ABBV,2024-01-29 00:00:00-05:00,2024-Q1,164.27638244628906
ABBV,2024-02-05 00:00:00-05:00,2024-Q1,169.5454559326172
ABBV,2024-02-12 00:00:00-05:00,2024-Q1,172.86663818359375
ABBV,2024-02-19 00:00:00-05:00,2024-Q1,173.45101928710938
ABBV,2024-02-26 00:00:00-05:00,2024-Q1,174.24964904785156
ABBV,2024-03-04 00:00:00-05:00,2024-Q1,174.19122314453125
ABBV,2024-03-11 00:00:00-04:00,2024-Q1,173.24649047851562
ABBV,2024-03-18 00:00:00-04:00,2024-Q1,173.8016357421875
ABBV,2024-03-25 00:00:00-04:00,2024-Q1,177.3565673828125
ABBV,2024-04-01 00:00:00-04:00,2024-Q2,165.57174682617188
ABBV,2024-04-08 00:00:00-04:00,2024-Q2,158.05282592773438
ABBV,2024-04-15 00:00:00-04:00,2024-Q2,163.58888244628906
ABBV,2024-04-22 00:00:00-04:00,2024-Q2,156.9139862060547
ABBV,2024-04-29 00:00:00-04:00,2024-Q2,161.01329040527344
ABBV,2024-05-06 00:00:00-04:00,2024-Q2,158.0248260498047
ABBV,2024-05-13 00:00:00-04:00,2024-Q2,163.59872436523438
ABBV,2024-05-20 00:00:00-04:00,2024-Q2,154.3973846435547
ABBV,2024-05-27 00:00:00-04:00,2024-Q2,158.50653076171875
ABBV,2024-06-03 00:00:00-04:00,2024-Q2,166.5478515625
ABBV,2024-06-10 00:00:00-04:00,2024-Q2,165.73191833496094
ABBV,2024-06-17 00:00:00-04:00,2024-Q2,167.50140380859375
ABBV,2024-06-24 00:00:00-04:00,2024-Q2,168.6122589111328
ABBV,2024-07-01 00:00:00-04:00,2024-Q3,164.41464233398438
ABBV,2024-07-08 00:00:00-04:00,2024-Q3,167.3932647705078
ABBV,2024-07-15 00:00:00-04:00,2024-Q3,169.39869689941406
ABBV,2024-07-22 00:00:00-04:00,2024-Q3,183.693115234375
ABBV,2024-07-29 00:00:00-04:00,2024-Q3,187.79039001464844
ABBV,2024-08-05 00:00:00-04:00,2024-Q3,188.42530822753906
ABBV,2024-08-12 00:00:00-04:00,2024-Q3,192.36386108398438
ABBV,2024-08-19 00:00:00-04:00,2024-Q3,195.98495483398438
ABBV,2024-08-26 00:00:00-04:00,2024-Q3,194.75477600097656
ABBV,2024-09-02 00:00:00-04:00,2024-Q3,191.86782836914062
ABBV,2024-09-09 00:00:00-04:00,2024-Q3,192.67141723632812
ABBV,2024-09-16 00:00:00-04:00,2024-Q3,191.93727111816406
ABBV,2024-09-23 00:00:00-04:00,2024-Q3,193.24681091308594
PLD,2023-07-31 00:00:00-04:00,2023-Q3,117.82855224609375
PLD,2023-08-07 00:00:00-04:00,2023-Q3,119.05272674560547
PLD,2023-08-14 00:00:00-04:00,2023-Q3,117.08634185791016
PLD,2023-08-21 00:00:00-04:00,2023-Q3,118.23340606689453
PLD,2023-08-28 00:00:00-04:00,2023-Q3,120.09375
PLD,2023-09-04 00:00:00-04:00,2023-Q3,118.05989074707031
PLD,2023-09-11 00:00:00-04:00,2023-Q3,118.7346420288086
PLD,2023-09-18 00:00:00-04:00,2023-Q3,110.72821807861328
PLD,2023-09-25 00:00:00-04:00,2023-Q3,108.92271423339844
PLD,2023-10-02 00:00:00-04:00,2023-Q4,105.71939086914062
PLD,2023-10-09 00:00:00-04:00,2023-Q4,106.43771362304688
PLD,2023-10-16 00:00:00-04:00,2023-Q4,99.42922973632812
PLD,2023-10-23 00:00:00-04:00,2023-Q4,94.46891784667969
PLD,2023-10-30 00:00:00-04:00,2023-Q4,103.42853546142578
PLD,2023-11-06 00:00:00-05:00,2023-Q4,101.48712921142578
PLD,2023-11-13 00:00:00-05:00,2023-Q4,106.84540557861328
PLD,2023-11-20 00:00:00-05:00,2023-Q4,108.71886444091797
PLD,2023-11-27 00:00:00-05:00,2023-Q4,114.79547119140625
PLD,2023-12-04 00:00:00-05:00,2023-Q4,116.3388900756836
PLD,2023-12-11 00:00:00-05:00,2023-Q4,130.32672119140625
PLD,2023-12-18 00:00:00-05:00,2023-Q4,129.3418731689453
PLD,2023-12-25 00:00:00-05:00,2023-Q4,130.22108459472656
PLD,2024-01-01 00:00:00-05:00,2024-Q1,127.54438018798828
PLD,2024-01-08 00:00:00-05:00,2024-Q1,128.51150512695312
PLD,2024-01-15 00:00:00-05:00,2024-Q1,125.47335052490234
PLD,2024-01-22 00:00:00-05:00,2024-Q1,123.93960571289062
PLD,2024-01-29 00:00:00-05:00,2024-Q1,126.26464080810547
PLD,2024-02-05 00:00:00-05:00,2024-Q1,129.42002868652344
PLD,2024-02-12 00:00:00-05:00,2024-Q1,130.3090057373047
PLD,2024-02-19 00:00:00-05:00,2024-Q1,130.13319396972656
PLD,2024-02-26 00:00:00-05:00,2024-Q1,131.49107360839844
PLD,2024-03-04 00:00:00-05:00,2024-Q1,131.95022583007812
PLD,2024-03-11 00:00:00-04:00,2024-Q1,126.03995513916016
PLD,2024-03-18 00:00:00-04:00,2024-Q1,126.57855987548828
PLD,2024-03-25 00:00:00-04:00,2024-Q1,128.15316772460938
PLD,2024-04-01 00:00:00-04:00,2024-Q2,122.76013946533203
PLD,2024-04-08 00:00:00-04:00,2024-Q2,117.11125183105469
PLD,2024-04-15 00:00:00-04:00,2024-Q2,101.84741973876953
PLD,2024-04-22 00:00:00-04:00,2024-Q2,102.40837097167969
PLD,2024-04-29 00:00:00-04:00,2024-Q2,104.2093276977539
PLD,2024-05-06 00:00:00-04:00,2024-Q2,105.783935546875
PLD,2024-05-13 00:00:00-04:00,2024-Q2,109.73028564453125
PLD,2024-05-20 00:00:00-04:00,2024-Q2,103.08741760253906
PLD,2024-05-27 00:00:00-04:00,2024-Q2,108.73632049560547
PLD,2024-06-03 00:00:00-04:00,2024-Q2,108.45092010498047
PLD,2024-06-10 00:00:00-04:00,2024-Q2,110.50774383544922
PLD,2024-06-17 00:00:00-04:00,2024-Q2,107.66361999511719
PLD,2024-06-24 00:00:00-04:00,2024-Q2,111.48050689697266
PLD,2024-07-01 00:00:00-04:00,2024-Q3,113.61463165283203
PLD,2024-07-08 00:00:00-04:00,2024-Q3,119.26260375976562
PLD,2024-07-15 00:00:00-04:00,2024-Q3,122.83601379394531
PLD,2024-07-22 00:00:00-04:00,2024-Q3,121.77391815185547
PLD,2024-07-29 00:00:00-04:00,2024-Q3,123.06432342529297
PLD,2024-08-05 00:00:00-04:00,2024-Q3,120.99967956542969
PLD,2024-08-12 00:00:00-04:00,2024-Q3,121.94266510009766
PLD,2024-08-19 00:00:00-04:00,2024-Q3,127.90827178955078
PLD,2024-08-26 00:00:00-04:00,2024-Q3,126.8759536743164
PLD,2024-09-02 00:00:00-04:00,2024-Q3,126.29031372070312
PLD,2024-09-09 00:00:00-04:00,2024-Q3,129.02000427246094
PLD,2024-09-16 00:00:00-04:00,2024-Q3,124.5433120727539
PLD,2024-09-23 00:00:00-04:00,2024-Q3,125.58999633789062
AMT,2023-07-31 00:00:00-04:00,2023-Q3,177.0994110107422
AMT,2023-08-07 00:00:00-04:00,2023-Q3,179.34226989746094
AMT,2023-08-14 00:00:00-04:00,2023-Q3,169.1248016357422
AMT,2023-08-21 00:00:00-04:00,2023-Q3,170.1599884033203
AMT,2023-08-28 00:00:00-04:00,2023-Q3,173.2846221923828
AMT,2023-09-04 00:00:00-04:00,2023-Q3,173.38047790527344
AMT,2023-09-11 00:00:00-04:00,2023-Q3,172.66162109375
AMT,2023-09-18 00:00:00-04:00,2023-Q3,159.30990600585938
AMT,2023-09-25 00:00:00-04:00,2023-Q3,157.6229705810547
AMT,2023-10-02 00:00:00-04:00,2023-Q4,152.94557189941406
AMT,2023-10-09 00:00:00-04:00,2023-Q4,160.02877807617188
AMT,2023-10-16 00:00:00-04:00,2023-Q4,154.99371337890625
AMT,2023-10-23 00:00:00-04:00,2023-Q4,166.51490783691406
AMT,2023-10-30 00:00:00-04:00,2023-Q4,184.50343322753906
AMT,2023-11-06 00:00:00-05:00,2023-Q4,177.9392547607422
AMT,2023-11-13 00:00:00-05:00,2023-Q4,191.44520568847656
AMT,2023-11-20 00:00:00-05:00,2023-Q4,192.9748992919922
AMT,2023-11-27 00:00:00-05:00,2023-Q4,203.7699432373047
AMT,2023-12-04 00:00:00-05:00,2023-Q4,199.87789916992188
AMT,2023-12-11 00:00:00-05:00,2023-Q4,205.3964385986328
AMT,2023-12-18 00:00:00-05:00,2023-Q4,208.3396759033203
AMT,2023-12-25 00:00:00-05:00,2023-Q4,209.0077362060547
AMT,2024-01-01 00:00:00-05:00,2024-Q1,209.10252380371094
AMT,2024-01-08 00:00:00-05:00,2024-Q1,204.36972045898438
AMT,2024-01-15 00:00:00-05:00,2024-Q1,198.9440460205078
AMT,2024-01-22 00:00:00-05:00,2024-Q1,192.52304077148438
AMT,2024-01-29 00:00:00-05:00,2024-Q1,188.83438110351562
AMT,2024-02-05 00:00:00-05:00,2024-Q1,189.74191284179688
AMT,2024-02-12 00:00:00-05:00,2024-Q1,182.60853576660156
AMT,2024-02-19 00:00:00-05:00,2024-Q1,185.3408660888672
AMT,2024-02-26 00:00:00-05:00,2024-Q1,196.88504028320312
AMT,2024-03-04 00:00:00-05:00,2024-Q1,202.3009490966797
AMT,2024-03-11 00:00:00-04:00,2024-Q1,192.57183837890625
AMT,2024-03-18 00:00:00-04:00,2024-Q1,188.13177490234375
AMT,2024-03-25 00:00:00-04:00,2024-Q1,192.8157958984375
AMT,2024-04-01 00:00:00-04:00,2024-Q2,185.5750732421875
AMT,2024-04-08 00:00:00-04:00,2024-Q2,174.87014770507812
AMT,2024-04-15 00:00:00-04:00,2024-Q2,168.6626434326172
AMT,2024-04-22 00:00:00-04:00,2024-Q2,169.046630859375
AMT,2024-04-29 00:00:00-04:00,2024-Q2,178.94190979003906
AMT,2024-05-06 00:00:00-04:00,2024-Q2,181.64956665039062
AMT,2024-05-13 00:00:00-04:00,2024-Q2,191.51528930664062
AMT,2024-05-20 00:00:00-04:00,2024-Q2,183.06736755371094
AMT,2024-05-27 00:00:00-04:00,2024-Q2,192.7263641357422
AMT,2024-06-03 00:00:00-04:00,2024-Q2,191.2691192626953
AMT,2024-06-10 00:00:00-04:00,2024-Q2,193.99649047851562
AMT,2024-06-17 00:00:00-04:00,2024-Q2,193.4425811767578
AMT,2024-06-24 00:00:00-04:00,2024-Q2,192.97596740722656
AMT,2024-07-01 00:00:00-04:00,2024-Q3,194.22686767578125
AMT,2024-07-08 00:00:00-04:00,2024-Q3,209.08872985839844
AMT,2024-07-15 00:00:00-04:00,2024-Q3,208.62213134765625
AMT,2024-07-22 00:00:00-04:00,2024-Q3,212.17626953125
AMT,2024-07-29 00:00:00-04:00,2024-Q3,232.94515991210938
AMT,2024-08-05 00:00:00-04:00,2024-Q3,220.98219299316406
AMT,2024-08-12 00:00:00-04:00,2024-Q3,218.2620086669922
AMT,2024-08-19 00:00:00-04:00,2024-Q3,225.3603515625
AMT,2024-08-26 00:00:00-04:00,2024-Q3,222.44158935546875
AMT,2024-09-02 00:00:00-04:00,2024-Q3,234.45419311523438
AMT,2024-09-09 00:00:00-04:00,2024-Q3,236.77728271484375
AMT,2024-09-16 00:00:00-04:00,2024-Q3,233.36212158203125
AMT,2024-09-23 00:00:00-04:00,2024-Q3,228.6563720703125
WELL,2023-07-31 00:00:00-04:00,2023-Q3,79.33103942871094
WELL,2023-08-07 00:00:00-04:00,2023-Q3,81.14146423339844
WELL,2023-08-14 00:00:00-04:00,2023-Q3,78.19470977783203
WELL,2023-08-21 00:00:00-04:00,2023-Q3,78.60002899169922
WELL,2023-08-28 00:00:00-04:00,2023-Q3,80.16175842285156
WELL,2023-09-04 00:00:00-04:00,2023-Q3,80.1229476928711
WELL,2023-09-11 00:00:00-04:00,2023-Q3,81.83987426757812
WELL,2023-09-18 00:00:00-04:00,2023-Q3,80.34606170654297
WELL,2023-09-25 00:00:00-04:00,2023-Q3,79.46334838867188
WELL,2023-10-02 00:00:00-04:00,2023-Q4,79.03655242919922
WELL,2023-10-09 00:00:00-04:00,2023-Q4,82.59648895263672
WELL,2023-10-16 00:00:00-04:00,2023-Q4,81.37425994873047
WELL,2023-10-23 00:00:00-04:00,2023-Q4,78.91043853759766
WELL,2023-10-30 00:00:00-04:00,2023-Q4,85.79752349853516
WELL,2023-11-06 00:00:00-05:00,2023-Q4,83.40160369873047
WELL,2023-11-13 00:00:00-05:00,2023-Q4,84.8663101196289
WELL,2023-11-20 00:00:00-05:00,2023-Q4,87.5536117553711
WELL,2023-11-27 00:00:00-05:00,2023-Q4,87.39728546142578
WELL,2023-12-04 00:00:00-05:00,2023-Q4,85.6974105834961
WELL,2023-12-11 00:00:00-05:00,2023-Q4,88.6966323852539
WELL,2023-12-18 00:00:00-05:00,2023-Q4,87.8857650756836
WELL,2023-12-25 00:00:00-05:00,2023-Q4,88.09092712402344
WELL,2024-01-01 00:00:00-05:00,2024-Q1,86.47895812988281
WELL,2024-01-08 00:00:00-05:00,2024-Q1,89.81034088134766
WELL,2024-01-15 00:00:00-05:00,2024-Q1,87.77830505371094
WELL,2024-01-22 00:00:00-05:00,2024-Q1,85.37501525878906
WELL,2024-01-29 00:00:00-05:00,2024-Q1,85.9025650024414
WELL,2024-02-05 00:00:00-05:00,2024-Q1,85.63880920410156
WELL,2024-02-12 00:00:00-05:00,2024-Q1,90.982666015625
WELL,2024-02-19 00:00:00-05:00,2024-Q1,91.25621795654297
WELL,2024-02-26 00:00:00-05:00,2024-Q1,91.17221069335938
WELL,2024-03-04 00:00:00-05:00,2024-Q1,90.46422576904297
WELL,2024-03-11 00:00:00-04:00,2024-Q1,89.82506561279297
WELL,2024-03-18 00:00:00-04:00,2024-Q1,90.54289245605469
WELL,2024-03-25 00:00:00-04:00,2024-Q1,91.88018798828125
WELL,2024-04-01 00:00:00-04:00,2024-Q2,90.22824096679688
WELL,2024-04-08 00:00:00-04:00,2024-Q2,88.2911148071289
